appid;name;developer;publisher;release_date;price;is_free;owners_lower_bound;ccu;rating_porcentaje;positive;negative;hub_followers;total_achievements;total_dlcs;supported_languages;controller_support;platform_windows;platform_mac;platform_linux;min_ram_gb;metacritic_score;dev_game_count;dev_experience;short_desc_len;genre_action;genre_adventure;genre_casual;genre_free_to_play;genre_indie;genre_massively_multiplayer;genre_rpg;genre_racing;genre_simulation;genre_sports;genre_strategy;genre_violent;genre_gore;genre_early_access;cat_single_player;cat_multi_player;cat_co_op;cat_online_co_op;cat_local_co_op;cat_full_controller_support;cat_partial_controller_support;cat_steam_achievements;cat_steam_cloud;cat_steam_workshop;cat_in_app_purchases;cat_steam_trading_cards;cat_remote_play_together;cat_shared_split_screen_co_op;tag_pixel_art;tag_first_person;tag_open_world;tag_crafting;tag_permadeath;tag_story_rich;tag_roguelike;tag_roguelite;tag_survival;tag_horror;tag_rpg;tag_action_rpg;tag_turn_based;tag_strategy;tag_tower_defense;tag_platformer;tag_metroidvania;tag_soulslike;tag_co_op;tag_multiplayer;tag_local_co_op;tag_pvp;tag_battle_royale;tag_sandbox;tag_simulation;tag_management;tag_city_builder;tag_sports;tag_racing;tag_puzzle;tag_point_&_click;tag_visual_novel;tag_anime;tag_2d;tag_3d;tag_realistic;tag_low_poly;tag_cartoon;tag_dark;tag_atmospheric;tag_relaxing;tag_difficult;tag_casual;tag_indie;tag_early_access;tag_free_to_play;tag_vr;tag_moba;tag_fps;tag_stealth;ts_total_reviews;ts_positive;ts_negative;ts_steam_purchase;ts_early_access;ts_months_active;ts_avg_playtime_hrs;ts_positive_ratio;label
1244460;Jurassic World Evolution 2;;;;8.09;0;1000000;1413;89.57;32817;3821;0;54;11;13;full;0;0;0;8.0;0;1;Novato;254;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1000;947;53;864;0;4;50.17;0.947;1
1118310;RetroArch;;;;0.0;1;1000000;619;89.59;7224;839;0;0;65;19;full;0;0;0;0.03;0;1;Novato;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;999;850;149;999;0;9;51.17;0.851;1
882100;XCOM®: Chimera Squad;;;;9.99;0;1000000;68;71.79;16302;6407;0;40;0;11;none;0;0;0;4.0;0;1;Novato;109;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;577;423;830;0;17;27.45;0.577;1
879160;Battlerite Royale;;;;0.0;1;1000000;5;74.33;6088;2103;0;0;3;6;none;0;0;0;4.0;0;1;Novato;288;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;275;207;68;275;0;29;36.1;0.753;1
728540;Islands of Nyne: Battle Royale;;;;0.0;0;1000000;0;50.64;3387;3302;0;0;0;1;none;0;0;0;12.0;0;1;Novato;307;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;49;25;24;49;49;25;13.47;0.51;1
205950;Jet Set Radio;;;;0.0;0;1000000;7;87.33;7097;1030;0;30;0;4;full;0;0;0;1.0;0;1;Novato;67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1000;844;156;1000;0;29;11.03;0.844;1
1106840;Hydroneer;;;;14.99;0;1000000;374;86.59;21755;3368;0;78;1;19;none;0;0;0;8.0;0;1;Novato;202;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1000;751;249;954;0;4;51.98;0.751;1
1210320;Potion Craft: Alchemist Simulator;;;;10.49;0;1000000;941;92.31;34716;2892;0;29;0;14;none;0;0;0;8.0;0;1;Novato;287;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1000;941;59;848;0;4;22.28;0.941;1
1657630;Slime Rancher 2;;;;7.49;0;1000000;524;94.3;31703;1916;0;27;2;9;full;0;0;0;8.0;0;1;Novato;233;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;999;931;68;843;0;3;29.42;0.932;1
1119730;Ranch Simulator: Build, Hunt, Farm;;;;1.04;0;1000000;1488;80.45;28977;7042;0;39;3;12;full;0;0;0;8.0;0;1;Novato;299;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1000;693;307;859;0;2;30.64;0.693;1
285160;LEGO® The Hobbit™;;;;3.99;0;1000000;69;80.75;7895;1882;0;39;3;10;full;0;0;0;2.0;0;1;Novato;218;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1000;814;186;589;0;14;21.92;0.814;1
246420;Kingdom Rush  - Tower Defense;;;;6.99;0;1000000;214;97.29;14430;402;0;74;0;10;none;0;0;0;1.0;0;1;Novato;309;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1000;969;31;858;0;7;28.79;0.969;1
1448440;Wo Long: Fallen Dynasty;;;;33.29;0;1000000;151;48.57;13447;14241;0;90;4;11;none;0;0;0;8.0;0;1;Novato;85;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1000;656;344;573;0;10;41.15;0.656;1
1810580;Nobody - The Turnaround;;;;0.0;0;1000000;36;59.76;8509;5730;0;42;0;2;none;0;0;0;4.0;0;1;Novato;234;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;861;387;474;363;861;29;38.07;0.449;1
282660;Easy™ eSports;;;;0.0;0;1000000;3;80.58;7812;1883;0;0;0;1;none;0;0;0;0.09;0;1;Novato;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;119;97;22;119;0;29;100.31;0.815;1
1817190;Marvel’s Spider-Man: Miles Morales;;;;49.99;0;1000000;377;93.23;40722;2959;0;50;0;22;none;0;0;0;8.0;0;1;Novato;300;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;930;70;616;0;3;16.02;0.93;1
244450;Men of War: Assault Squad 2;;;;14.99;0;1000000;711;91.26;40520;3881;0;415;5;9;none;0;0;0;4.0;0;1;Novato;296;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1000;905;95;762;0;5;140.14;0.905;1
1325200;Nioh 2 – The Complete Edition;;;;41.69;0;1000000;1441;87.84;39965;5531;0;88;0;14;none;0;0;0;6.0;0;1;Novato;316;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1000;809;191;606;0;5;92.11;0.809;1
960990;Beyond: Two Souls;;;;1.59;0;1000000;210;88.33;24755;3272;0;45;0;23;full;0;0;0;4.0;0;1;Novato;235;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1000;846;154;823;0;3;10.99;0.846;1
209660;Call of Duty®: Advanced Warfare - Gold Edition;;;;59.99;0;1000000;17;61.62;13493;8403;0;45;43;6;full;0;0;0;6.0;0;1;Novato;183;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;206;161;45;153;0;29;118.57;0.782;1
383180;Dead Island: Riptide Definitive Edition;;;;1.49;0;1000000;140;71.3;8342;3358;0;35;0;8;full;0;0;0;4.0;0;1;Novato;183;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1000;674;326;413;0;11;28.21;0.674;1
751780;Forager;;;;3.49;0;1000000;235;89.9;36751;4130;0;103;0;11;none;0;0;0;1.0;0;1;Novato;219;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1000;864;136;805;0;5;30.96;0.864;1
226860;Galactic Civilizations III;;;;14.49;0;1000000;161;76.58;7874;2408;0;102;17;4;none;0;0;0;4.0;0;1;Novato;246;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268;198;70;207;0;29;411.71;0.739;1
544920;Darwin Project;;;;0.0;1;1000000;0;81.46;14978;3410;0;14;0;9;full;0;0;0;4.0;0;1;Novato;296;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;661;557;104;661;0;30;36.9;0.843;1
268870;Satellite Reign;;;;29.99;0;1000000;5;71.47;3737;1492;0;40;3;7;none;0;0;0;3.0;0;1;Novato;214;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;338;238;100;151;0;29;33.26;0.704;1
1418630;Dread Hunger;;;;0.0;0;1000000;751;60.32;27859;18326;0;26;0;13;none;0;0;0;8.0;0;1;Novato;210;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1000;633;367;1000;0;28;552.29;0.633;1
939400;LoveChoice;;;;1.49;0;1000000;92;92.84;31465;2425;0;20;3;12;none;0;0;0;4.0;0;1;Novato;137;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1000;845;155;857;0;6;4.52;0.845;1
1418100;Swords of Legends Online;;;;0.0;0;1000000;2;66.61;3878;1944;0;0;0;4;none;0;0;0;8.0;0;1;Novato;167;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;117;72;45;117;0;28;214.52;0.615;1
2321470;Deep Rock Galactic: Survivor;;;;7.49;0;1000000;1300;86.69;31693;4865;0;300;3;17;full;0;0;0;8.0;0;1;Novato;260;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1000;759;241;956;0;4;65.43;0.759;1
1264670;The Wind Road;;;;14.99;0;1000000;1;69.17;4706;2098;0;70;1;3;none;0;0;0;12.0;0;1;Novato;165;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;241;175;66;210;0;28;17.98;0.726;1
953490;CARRION;;;;10.49;0;1000000;44;94.52;25814;1496;0;21;2;11;full;0;0;0;1.0;0;1;Novato;156;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1000;928;72;874;0;5;8.3;0.928;1
698670;Scorn;;;;18.99;0;1000000;20;76.69;11887;3613;0;12;2;29;full;0;0;0;8.0;0;1;Novato;122;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1000;731;269;866;0;3;6.51;0.731;1
205230;Hell Yeah! Wrath of the Dead Rabbit;;;;14.99;0;1000000;1;85.22;3132;543;0;12;2;5;full;0;0;0;1.0;0;1;Novato;47;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;190;156;34;83;0;28;11.33;0.821;1
329110;Gems of War - Puzzle RPG;;;;0.0;1;1000000;2002;80.4;7067;1723;0;162;6;7;none;0;0;0;1.0;0;1;Novato;224;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1000;712;288;1000;0;22;651.29;0.712;1
1128920;EVERSPACE™ 2;;;;22.99;0;1000000;331;86.76;10088;1540;0;58;8;13;full;0;0;0;8.0;0;1;Novato;264;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;774;226;901;0;12;50.93;0.774;1
2713550;Cursed Dawn;;;;0.0;0;1000000;0;22.22;2;7;0;12;0;1;none;0;0;0;8.0;0;1;Novato;279;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;9;1;8;9;0;2;0.53;0.111;1
214340;Deponia;;;;6.99;0;1000000;25;87.03;10509;1566;0;19;2;16;none;0;0;0;2.0;0;1;Novato;122;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;842;158;482;0;4;8.2;0.842;1
17570;Pirates Vikings & Knights II;;;;0.0;1;1000000;13;87.75;5227;730;0;262;0;28;none;0;0;0;0.5;0;1;Novato;295;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;664;586;78;664;0;30;34.09;0.883;1
1258080;Shop Titans;;;;0.0;1;1000000;3279;78.27;13249;3679;0;94;0;13;none;0;0;0;2.0;0;1;Novato;272;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1000;745;255;1000;0;11;788.24;0.745;1
610080;Realm Grinder;;;;0.0;1;1000000;595;87.09;6185;917;0;14;0;7;none;0;0;0;1.0;0;1;Novato;80;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;999;839;160;999;0;28;353.19;0.84;1
962730;Skater XL - The Ultimate Skateboarding Game;;;;29.99;0;1000000;165;85.95;16733;2736;0;0;1;7;full;0;0;0;8.0;0;1;Novato;296;1;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;812;188;921;0;24;123.75;0.812;1
1262600;Need for Speed™ Rivals;;;;19.99;0;1000000;42;74.94;6633;2218;0;0;1;11;full;0;0;0;4.0;0;1;Novato;181;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1000;799;201;896;0;11;15.77;0.799;1
911400;Assassin's Creed® III Remastered;;;;31.99;0;1000000;295;61.21;7703;4881;0;84;0;13;none;0;0;0;8.0;0;1;Novato;238;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1000;677;323;939;0;6;41.39;0.677;1
1237980;STAR WARS™ Battlefront;;;;19.99;0;1000000;55;78.47;4116;1129;0;63;0;11;full;0;0;0;8.0;0;1;Novato;148;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1000;817;183;920;0;20;22.9;0.817;1
1337520;Risk of Rain Returns;;;;5.19;0;1000000;220;90.17;25087;2736;0;155;1;11;full;0;0;0;4.0;0;1;Novato;289;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1000;889;111;759;0;12;28.21;0.889;1
1134570;F1® 2021;;;;0.0;0;1000000;153;85.68;30062;5024;0;50;0;11;full;0;0;0;8.0;0;1;Novato;292;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;634;558;76;634;0;29;128.79;0.88;1
2679460;Metaphor: ReFantazio;;;;55.99;0;1000000;1753;90.82;31641;3199;0;44;8;12;full;0;0;0;6.0;0;1;Novato;288;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;826;174;654;0;4;76.58;0.826;1
1419170;My Singing Monsters;;;;0.0;1;1000000;740;93.87;39143;2558;0;0;19;9;none;0;0;0;2.0;0;1;Novato;303;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1000;906;94;1000;0;3;30.33;0.906;1
2212330;Your Only Move Is HUSTLE;;;;2.99;0;1000000;613;96.36;30716;1160;0;22;0;1;none;0;0;0;0.5;0;1;Novato;296;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1000;963;37;850;0;3;21.66;0.963;1
2420110;Horizon Forbidden West™ Complete Edition;;;;49.99;0;1000000;1005;89.4;20325;2410;0;80;0;25;full;0;0;0;16.0;0;1;Novato;289;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1000;849;151;667;0;4;79.41;0.849;1
1062520;Dinkum;;;;10.49;0;1000000;2422;92.22;22671;1913;0;25;1;14;full;0;0;0;8.0;0;1;Novato;246;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1000;860;140;845;0;7;86.05;0.86;1
994280;Gujian3(古剑奇谭三);;;;29.99;0;1000000;103;86.1;41193;6652;0;105;1;4;none;0;0;0;8.0;0;1;Novato;321;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;771;229;706;0;12;44.6;0.771;1
